@type,name,identifier,url,image,startDate,endDate,location/name,location/identifier,location/url,location/address/streetAddress,location/address/addressLocality,location/address/postalCode,location/address/addressCountry/identifier,location/address/addressCountry/name,location/address/x-timezone,location/geo/latitude,location/geo/longitude
Festival,Glastonbury,jambase:12976040,https://www.jambase.com/festival/glastonbury-festival-2025,https://www.jambase.com/wp-content/uploads/2019/11/glastonbury2020-1480x832.jpg,2025-06-25,2025-06-29,Worthy Farm,jambase:65615,https://www.jambase.com/venue/worthy-farm,Worthy Ln,Pilton,BA4 4BY,,,GB,Europe/London,
Festival,Barcelona Rock Fest,jambase:13271508,https://www.jambase.com/festival/barcelona-rock-fest-2025,https://www.jambase.com/wp-content/uploads/2024/11/barcelona-rock-fest-2025-featured-e1730810449343-1480x832.jpg,2025-06-26,2025-06-29,Parc de Can Zam,jambase:5612580,https://www.jambase.com/venue/parc-de-can-zam,Santa Coloma de Gramenet,Barcelona,08924,,,ES,Europe/Madrid,
Festival,Country Jam Colorado,jambase:12951628,https://www.jambase.com/festival/country-jam-colorado-2025,https://www.jambase.com/wp-content/uploads/2022/11/311687136_8136904913051532_178939290991388549_n-e1669726627318-1480x832.jpg,2025-06-26,2025-06-28,Jam Ranch,jambase:72676,https://www.jambase.com/venue/jam-ranch,1065 Old US Hwy 6 & 50,Loma,81525,US-CO,Colorado,US,America/Denver,134
Festival,Hoofbeat,jambase:12910474,https://www.jambase.com/festival/hoofbeat-2025,https://www.jambase.com/wp-content/uploads/2024/10/hoofbeat-2025-featured-e1728042425772-1480x832.jpg,2025-06-26,2025-06-28,Chippewa Valley Festival Grounds,jambase:72077,https://www.jambase.com/venue/chippewa-valley-festival-grounds,24447 County Highway S,Cadott,54727,US-WI,Wisconsin,US,America/Chicago,112
Festival,Rock Imperium,jambase:12955449,https://www.jambase.com/festival/rock-imperium-2025,https://www.jambase.com/wp-content/uploads/2024/10/rock-imperium-2025-featured-e1728581257819-1480x832.jpg,2025-06-26,2025-06-29,Parque del Batel,jambase:10632719,https://www.jambase.com/venue/parque-del-batel,Parque del Batel,Cartagena,30202,,,ES,Europe/Madrid,
Festival,Festival International De Jazz De Montreal,jambase:13360433,https://www.jambase.com/festival/festival-international-de-jazz-de-montreal-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-12-at-4-32-56pm-e1697142903836-1480x832.png,2025-06-26,2025-07-05,Place des Arts,jambase:421845,https://www.jambase.com/venue/place-des-arts-montreal-ca,175 Rue Ste-Catherine O,Montréal,H2X 1Y9,CA-QC,Quebec,CA,America/Toronto,
Festival,Country Stampede,jambase:12954618,https://www.jambase.com/festival/country-stampede-2025,https://www.jambase.com/wp-content/uploads/2023/12/screenshot-2023-12-06-at-2-39-34pm-e1701891692759-1480x832.png,2025-06-26,2025-06-28,Azura Amphitheater,jambase:62134,https://www.jambase.com/venue/azura-amphitheater,633 North 130th Street,Bonner Springs,66012,US-KS,Kansas,US,America/Chicago,38
Festival,Provinssi,jambase:12770244,https://www.jambase.com/festival/provinssi-2025,https://www.jambase.com/wp-content/uploads/2024/09/provinssi-2025-featured-e1725977887729-1480x832.png,2025-06-26,2025-06-28,Törnävänsaari,jambase:7400125,https://www.jambase.com/venue/tornavansaari, 60200 Seinäjoki,Seinajoki,60200,,,FI,Europe/Helsinki,
Festival,Lakes Jam,jambase:12769376,https://www.jambase.com/festival/lakes-jam-2025,https://www.jambase.com/wp-content/uploads/2021/05/lakes-jam-2021-featured-1480x832.jpg,2025-06-26,2025-06-28,Brainerd International Raceway,jambase:68795,https://www.jambase.com/venue/brainerd-international-raceway,5523 Birchdale Road,Brainerd,56401,US-MN,Minnesota,US,America/Chicago,13
Festival,Blue Ox Music Festival,jambase:12914911,https://www.jambase.com/festival/blue-ox-music-festival-2025,https://www.jambase.com/wp-content/uploads/2016/01/Blue-Ox-Logo-Updated-Crop-1480x832.jpg,2025-06-26,2025-06-28,The Pines Music Park,jambase:67351,https://www.jambase.com/venue/the-pines-music-park,5024 Crescent Avenue,Eau Claire,54703,US-WI,Wisconsin,US,America/Chicago,112
Festival,Tinderbox,jambase:12789695,https://www.jambase.com/festival/tinderbox-2025,https://www.jambase.com/wp-content/uploads/2024/09/449433678_864665625686475_4178695037759214069_n-1480x832.jpg,2025-06-26,2025-06-28,Tusindarsskoven Field,jambase:422848,https://www.jambase.com/venue/tusindarsskoven-field,Tusindårsskoven,Odense,5200,,,DK,Europe/Copenhagen,
Festival,NEBRASKAland Days,jambase:13007358,https://www.jambase.com/festival/nebraskaland-days-2025,https://www.jambase.com/wp-content/uploads/2019/09/nebraskalanddays_feature_2020-1480x832.png,2025-06-27,2025-06-28,Wild West Arena at NEBRASKAland Days,jambase:370907,https://www.jambase.com/venue/wild-west-arena-at-nebraskaland-days,2801 Charlie Evans Drive,North Platte,69101,US-NE,Nebraska,US,America/Chicago,208
Festival,Tuska Open Air,jambase:12769356,https://www.jambase.com/festival/tuska-open-air-2025,https://www.jambase.com/wp-content/uploads/2021/01/tuska-open-air-2021-featured-1480x832.jpg,2025-06-27,2025-06-29,Suvilahti,jambase:422885,https://www.jambase.com/venue/suvilahti,"Parrukatu,",Helsinki,540,,,FI,Europe/Helsinki,
Festival,Big Sound,jambase:12942121,https://www.jambase.com/festival/big-sound-2025,https://www.jambase.com/wp-content/uploads/2023/10/ramry8wb09ew-e1696529968975-1480x832.jpg,2025-06-27,2025-06-28,Ciudad De Las Artes Y Las Ciencias,jambase:425108,https://www.jambase.com/venue/ciudad-de-las-artes-y-las-ciencias,"Av. del Professor López Piñero, 7",Valencia,46013,,,ES,Europe/Madrid,
Festival,Festival Un Singe en Été,jambase:13271538,https://www.jambase.com/festival/festival-un-singe-en-ete-2025,https://www.jambase.com/wp-content/uploads/2024/11/festival-un-singe-en-ete-2025-featured-e1730813250506-1480x832.jpg,2025-06-27,2025-06-28,Parc du Chateau de Mayenne,jambase:8961269,https://www.jambase.com/venue/parc-du-chateau-de-mayenne,Place Juhel,Mayenne,53100,,,FR,Europe/Paris,
Festival,Roskilde Festival,jambase:12789700,https://www.jambase.com/festival/roskilde-festival-2025,https://www.jambase.com/wp-content/uploads/2024/09/450386560_867538258737187_6239089964735816825_n-1480x832.jpg,2025-06-28,2025-07-05,Dyrskuepladsen,jambase:422809,https://www.jambase.com/venue/dyrskuepladsen,Darupvej 19,Roskilde,4000,,,DK,Europe/Copenhagen,
Festival,TW Classic,jambase:13361230,https://www.jambase.com/festival/tw-classic-2025,https://www.jambase.com/wp-content/uploads/2022/11/screen-shot-2022-11-17-at-3-05-15-pm-e1668715566474-1480x832.png,2025-06-28,2025-06-28,Festivalpark,jambase:67813,https://www.jambase.com/venue/festivalpark,Haachtsesteenweg,Werchter,3118,,,BE,Europe/Brussels,
Festival,Rainbow Festival,jambase:12953524,https://www.jambase.com/festival/rainbow-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/rainbow-festival-2025-featured-e1728574282644-1480x832.jpg,2025-06-28,2025-06-28,Fühlinger See,jambase:8418012,https://www.jambase.com/venue/fuhlinger-see,Oranjehofstraße 103-105,Cologne,50769,,,DE,Europe/Berlin,
Festival,The Capitol Groove,jambase:13272959,https://www.jambase.com/festival/the-capitol-groove-2025,https://www.jambase.com/wp-content/uploads/2024/11/capitol-groove-2025-featured-1480x832.jpg,2025-06-28,2025-06-29,Bushnell Park,jambase:62536,https://www.jambase.com/venue/bushnell-park,,Hartford,06103,US-CT,Connecticut,US,America/New_York,18
Festival,Verknipt Croatia,jambase:12956789,https://www.jambase.com/festival/verknipt-croatia-2025,https://www.jambase.com/wp-content/uploads/2024/10/461870957_957563789747148_8994637131742083204_n-1480x832.jpg,2025-06-29,2025-07-03,Zrce Beach,jambase:5052419,https://www.jambase.com/venue/zrce-beach,Plaža Zrće,Novalja,53291,,,HR,Europe/Zagreb,
Festival,Open’er Festival,jambase:13361254,https://www.jambase.com/festival/opener-festival-2025,https://www.jambase.com/wp-content/uploads/2017/01/openerfestival-1480x832.jpg,2025-07-02,2025-07-05,Gdynia-Kosakowo Airport,jambase:670161,https://www.jambase.com/venue/gdynia-kosakowo-airport,ul. Gen. W. Anders 2A 81-198 Foothills,Gdynia,,,,PL,Europe/Warsaw,
Festival,Lytham Festival,jambase:13104872,https://www.jambase.com/festival/lytham-festival-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-03-at-4-56-21-pm-e1696366705152-1480x832.png,2025-07-02,2025-07-06,Lytham Green,jambase:69708,https://www.jambase.com/venue/lytham-green,East Beach,Lytham St Annes,FY8 5LB,,,GB,Europe/London,
Festival,Jazzopen Stuttgart,jambase:13292856,https://www.jambase.com/festival/jazzopen-stuttgart-2025,https://www.jambase.com/wp-content/uploads/2023/12/403887596_880247210324898_7073370406129674117_n-e1701807472619-1480x832.jpg,2025-07-02,2025-07-13,Schlossplatz,jambase:673693,https://www.jambase.com/venue/schlossplatz-stuttgart,70173 Stuttgart,Stuttgart,,,,DE,Europe/Berlin,
Festival,Rock Werchter,jambase:13156862,https://www.jambase.com/festival/rock-werchter-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-18-at-2-15-06pm-e1697653034135-1480x832.png,2025-07-03,2025-07-06,Festivalpark,jambase:67813,https://www.jambase.com/venue/festivalpark,Haachtsesteenweg,Werchter,3118,,,BE,Europe/Brussels,
Festival,La Nuit de l’Erdre,jambase:13292869,https://www.jambase.com/festival/la-nuit-de-lerdre-2025,https://www.jambase.com/wp-content/uploads/2024/11/la-nuit-de-l-erdre-2025-featured-e1731076119896-1480x832.jpg,2025-07-03,2025-07-06,Parc Du Port Mulon,jambase:5610589,https://www.jambase.com/venue/parc-du-port-mulon,30 Rue Aristide Briand,Nort-Sur-Erdre,44390,,,FR,Europe/Paris,
Festival,Les Eurockéennes,jambase:12835306,https://www.jambase.com/festival/les-eurockeennes-2025,https://www.jambase.com/wp-content/uploads/2023/01/screen-shot-2023-01-08-at-11-02-58-am-e1673193914994-1480x832.png,2025-07-03,2025-07-06,Eurockeennes,jambase:423263,https://www.jambase.com/venue/eurockeennes,Presqu'île du Malsaucy,Sermamagny,90300,,,FR,Europe/Paris,
Festival,Vida Festival,jambase:13271517,https://www.jambase.com/festival/vida-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/vida-festival-2025-featured-e1730810830879-1480x832.jpg,2025-07-03,2025-07-05,Masia d’En Cabanyes,jambase:7166957,https://www.jambase.com/venue/masia-den-cabanyes,"Camí Ral, s/n",Vilanova i la Geltrú,8800,ES,Spain,Europe/Madrid,41.2416,1.7165
Festival,High Sierra Music Festival,jambase:13362137,https://www.jambase.com/festival/high-sierra-music-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/high-sierra-2025-featured-1480x832.jpg,2025-07-03,2025-07-06,Plumas County Fairgrounds,jambase:65637,https://www.jambase.com/venue/plumas-county-fairgrounds,204 Fairground Rd,Quincy,95971,US,United States,America/Los_Angeles,39.9392,-120.9158
Festival,Zootown,jambase:13343569,https://www.jambase.com/festival/zootown-2025,https://www.jambase.com/wp-content/uploads/2024/11/zootown-2025-featured-e1732029288853-1480x832.png,2025-07-04,2025-07-05,Missoula Fairgrounds,jambase:2445505,https://www.jambase.com/venue/missoula-fairgrounds,1101 South Ave W,Missoula,59801,US,United States,America/Denver,46.8479,-114.0164
Festival,Palmesus,jambase:13277758,https://www.jambase.com/festival/palmesus-2025,https://www.jambase.com/wp-content/uploads/2024/11/palmesus-2025-featured-e1730837938120-1480x832.jpg,2025-07-04,2025-07-05,Palmesus,jambase:7426431,https://www.jambase.com/venue/palmesus,Kristiansand City Beach,Kristiansand,,NO,Norway,Europe/Oslo,58.1599,8.0182
Festival,Love Supreme Jazz Festival,jambase:13292888,https://www.jambase.com/festival/love-supreme-jazz-festival-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-10-at-1-25-17-pm-e1696958903712-1480x832.png,2025-07-04,2025-07-06,Glynde Place,jambase:74168,https://www.jambase.com/venue/glynde-place,Glynde,Lewes,BN8 6SX,GB,United Kingdom,Europe/London,50.8621,0.0686
Festival,Calgary Stampede,jambase:13277808,https://www.jambase.com/festival/calgary-stampede-2025,https://www.jambase.com/wp-content/uploads/2024/11/calgary-stampede-2025-featured-e1730838508395-1480x832.jpg,2025-07-05,2025-07-13,GMC Stadium,jambase:12347901,https://www.jambase.com/venue/gmc-stadium-2,2200 Stampede Trail Southeast,Calgary,T2G 2W1,CA,Canada,America/Edmonton,51.0337,-114.0566
Festival,Afro Nation,jambase:12954163,https://www.jambase.com/festival/afro-nation-2025,https://www.jambase.com/wp-content/uploads/2020/04/afronation2020_c2_paw1vey-1480x832.jpg,2025-07-09,2025-07-11,Praia da Rocha,jambase:5235378,https://www.jambase.com/venue/praia-da-rocha,Av. Tomás Cabreira,Portimão,,PT,Portugal,Europe/Lisbon,37.1157,-8.5409
Festival,ND Country Fest,jambase:13292913,https://www.jambase.com/festival/nd-country-fest-2025,https://www.jambase.com/wp-content/uploads/2021/11/nd_country_fest_2022-1480x832.jpg,2025-07-09,2025-07-12,Morton County Fairgrounds,jambase:6109280,https://www.jambase.com/venue/morton-county-fairgrounds,1000 N 8th St,New Salem,58563,US,United States,America/North_Dakota/New_Salem,46.8536,-101.4199
Festival,Musilac Aix-Les-Bains,jambase:13316475,https://www.jambase.com/festival/musilac-aix-les-bains-2025,https://www.jambase.com/wp-content/uploads/2024/11/musilac-aix-les-bains-2025-featured-e1731510073995-1480x832.jpg,2025-07-09,2025-07-12,Esplanade Du Lac,jambase:423298,https://www.jambase.com/venue/esplanade-du-lac,73110,Aix-Les-Bains,,FR,France,Europe/Paris,45.6971,5.8842
Festival,2000trees Festival,jambase:13293157,https://www.jambase.com/festival/2000trees-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/2000-trees-festival-2025-featured-e1731080425240-1480x832.jpg,2025-07-09,2025-07-12,Upcote Farm,jambase:66835,https://www.jambase.com/venue/upcote-farm,197-199 High St,Cheltenham,GL54 4BL,GB,United Kingdom,Europe/London,51.8428,-1.9696
Festival,Love International Festival,jambase:13293823,https://www.jambase.com/festival/love-international-festival-2025,https://www.jambase.com/wp-content/uploads/2023/11/love-international-festival-2024-featured-e1699893547379-1480x832.jpg,2025-07-09,2025-07-15,The Garden Resort,jambase:5677619,https://www.jambase.com/venue/the-garden-resort,Petrića Glava 34,Tisno,22240,HR,Croatia,Europe/Zagreb,43.8016,15.6521
Festival,Festival Cruïlla,jambase:13292956,https://www.jambase.com/festival/festival-cruilla-2025,https://www.jambase.com/wp-content/uploads/2018/11/cruillafestival-1480x832.jpg,2025-07-09,2025-07-12,Parc Del Forum,jambase:69930,https://www.jambase.com/venue/parc-del-forum,12 Carrer de la Pau,Barcelona,08930,ES,Spain,Europe/Madrid,41.4121,2.225
Festival,Country Concert,jambase:12847611,https://www.jambase.com/festival/country-concert-2025,https://www.jambase.com/wp-content/uploads/2024/09/country-concert-2025-featured-e1727181590147-1480x832.jpg,2025-07-10,2025-07-12,Hickory Hills Lakes,jambase:429303,https://www.jambase.com/venue/hickory-hills-lakes,7103 SR 66,Fort Loramie,45845,US,United States,America/New_York,40.3415,-84.3752
Festival,Country Thunder Saskatchewan,jambase:12943499,https://www.jambase.com/festival/country-thunder-saskatchewan-2025,https://www.jambase.com/wp-content/uploads/2024/11/country-thuynder-2025-featured-all-1480x832.jpg,2025-07-10,2025-07-13,Craven Country Jamboree,jambase:73841,https://www.jambase.com/venue/craven-country-jamboree,7 Hillview Rd,Craven,S0G 0W0,CA,Canada,America/Regina,50.7082,-104.8092
Festival,Windy City Smokeout,jambase:12942149,https://www.jambase.com/festival/windy-city-smokeout-2025,https://www.jambase.com/wp-content/uploads/2020/01/windycitysmokeout2020-1480x832.jpg,2025-07-10,2025-07-13,United Center,jambase:64671,https://www.jambase.com/venue/united-center,1901 West Madison St,Chicago,60612,US,United States,America/Chicago,41.8813,-87.6741
Festival,Cavendish Beach Music Festival,jambase:13280090,https://www.jambase.com/festival/cavendish-beach-music-festival-2025,https://www.jambase.com/wp-content/uploads/2018/10/cavendish-beach--1480x832.jpg,2025-07-10,2025-07-12,Cavendish Beach Events Centre,jambase:71950,https://www.jambase.com/venue/cavendish-beach-events-centre,8779 Prince Edward Island 6,Cavendish,C0A 1M0,CA,Canada,America/Halifax,46.4895,-63.3883
Festival,Pohoda Festival,jambase:13293895,https://www.jambase.com/festival/pohoda-festival-2025,https://www.jambase.com/wp-content/uploads/2023/12/410959668_917572510003204_147321255706230358_n-e1702566515165-1480x832.png,2025-07-10,2025-07-12,Airport Trencin,jambase:64793,https://www.jambase.com/venue/airport-trencin,Legionarska,Trencín,,SK,Slovak Republic,Europe/Bratislava,48.8691,18.0025
Festival,Hodag Country Festival,jambase:13293872,https://www.jambase.com/festival/hodag-country-festival-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-20-at-10-32-37am-e1697812481370-1480x832.png,2025-07-10,2025-07-13,Hodag Country Festival Venue,jambase:2882719,https://www.jambase.com/venue/hodag-country-festival-venue,4270 River Rd,Rhinelander,54501,US,United States,America/Chicago,45.6784,-89.4257
Festival,"Rock The Country Ashland, KY",jambase:13316082,https://www.jambase.com/festival/rock-the-country-ashland-ky-2025,https://www.jambase.com/wp-content/uploads/2023/11/rock-the-country-2024-featured-new-1480x832.jpg,2025-07-11,2025-07-12,Boyd County Fair,jambase:575851,https://www.jambase.com/venue/boyd-county-fair,1760 Addington Road,Ashland,41102,US,United States,America/New_York,38.3753,-82.7711
Festival,Lakefront Music Fest,jambase:13293910,https://www.jambase.com/festival/lakefront-music-fest-2025,https://www.jambase.com/wp-content/uploads/2024/11/lakefront-music-festival-2025-featured-e1731086565210-1480x832.jpg,2025-07-11,2025-07-12,Lakefront Park,jambase:395705,https://www.jambase.com/venue/lakefront-park-2,4646 Dakota St SE,Prior Lake,55372,US,United States,America/Chicago,44.6768,-93.4069
Festival,"Mostly Jazz, Funk & Soul Festival",jambase:13293901,https://www.jambase.com/festival/mostly-jazz-funk-soul-festival-2025,https://www.jambase.com/wp-content/uploads/2023/12/398594951_887144676302362_5168921368873734041_n-e1702577978420-1480x832.jpg,2025-07-11,2025-07-13,Moseley Park,jambase:670596,https://www.jambase.com/venue/moseley-park,93B Alcester Road,Birmingham,B13 8DD,GB,United Kingdom,Europe/London,52.4476,-1.8907
Festival,Mosswood Meltdown,jambase:13279859,https://www.jambase.com/festival/mosswood-meltdown-2025,https://www.jambase.com/wp-content/uploads/2024/11/mosswood-meltdown-2025-featured-e1730841804332-1480x832.jpg,2025-07-12,2025-07-13,Mosswood Park,jambase:71758,https://www.jambase.com/venue/mosswood-park,,Oakland,94609,US,United States,America/Los_Angeles,37.8238,-122.2604
Festival,Levitate Music & Arts Festival,jambase:13306615,https://www.jambase.com/festival/levitate-music-arts-festival-2025,https://www.jambase.com/wp-content/uploads/2017/01/levitate-festival-2017-featured-1480x832.jpg,2025-07-12,2025-07-13,Marshfield Fairgrounds,jambase:63276,https://www.jambase.com/venue/marshfield-fairgrounds,140 Main Street,Marshfield,02050,US,United States,America/New_York,42.0987,-70.718
Festival,Electric Castle,jambase:13317190,https://www.jambase.com/festival/electric-castle-2025,https://www.jambase.com/wp-content/uploads/2024/11/electric-castle-2025-featured-e1731512705254-1480x832.jpg,2025-07-16,2025-07-20,Banffy Castle,jambase:428412,https://www.jambase.com/venue/banffy-castle,DJ161,Bontida,407105,RO,Romania,Europe/Bucharest,46.9104,23.8106
Festival,Ravnedalen Live,jambase:13306626,https://www.jambase.com/festival/ravnedalen-live-2025,https://www.jambase.com/wp-content/uploads/2023/12/424965900_956773663125489_4173645708802374959_n-e1713734645574-1480x832.jpg,2025-07-16,2025-07-18,Ravnedalen Park,jambase:11462091,https://www.jambase.com/venue/ravnedalen-park,34 Ravnedalsveien,Kristiansand,4616,NO,Norway,Europe/Oslo,58.1551,7.973
Festival,Country Jam USA,jambase:13319064,https://www.jambase.com/festival/country-jam-2025,https://www.jambase.com/wp-content/uploads/2020/06/countryjamusa-1480x832.jpg,2025-07-17,2025-07-19,Country Jam Festival Grounds,jambase:65391,https://www.jambase.com/venue/country-jam-festival-grounds,3443 Crescent Ave,Eau Claire,54701,US,United States,America/Chicago,44.7903,-91.5565
Festival,Country Thunder Wisconsin,jambase:12943523,https://www.jambase.com/festival/country-thunder-wisconsin-2025,https://www.jambase.com/wp-content/uploads/2024/11/country-thuynder-2025-featured-all-1480x832.jpg,2025-07-17,2025-07-20,Shadow Hill Ranch,jambase:364275,https://www.jambase.com/venue/shadow-hill-ranch,2305 Lance Drive,Twin Lakes,53181,US,United States,America/Chicago,42.5242,-88.2416
Festival,Deichbrand Festival,jambase:13319334,https://www.jambase.com/festival/deichbrand-festival-2025,https://www.jambase.com/wp-content/uploads/2024/11/deichbrand-festival-2025-featured-e1731516555320-1480x832.jpg,2025-07-17,2025-07-20,Deichbrand Festival,jambase:5473719,https://www.jambase.com/venue/deichbrand-festival,Seeflughafen Cuxhaven/Nordholz,Wurster Nordseeküste,27639,DE,Germany,Europe/Berlin,53.7615,8.6728
Festival,Pori Jazz,jambase:13319380,https://www.jambase.com/festival/pori-jazz-2025,https://www.jambase.com/wp-content/uploads/2024/11/pori-jazz-2025-featured-e1731517168257-1480x832.jpg,2025-07-17,2025-07-19,Kirjurinluoto Arena,jambase:5539269,https://www.jambase.com/venue/kirjurinluoto-arena,Kirjurinluoto,Pori,28100,FI,Finland,Europe/Helsinki,61.4928,21.785
Festival,Secret Dreams,jambase:13318003,https://www.jambase.com/festival/secret-dreams-2025,https://www.jambase.com/wp-content/uploads/2024/11/secret-dreams-2025-featured-e1731513913101-1480x832.jpg,2025-07-17,2025-07-19,Legend Valley,jambase:66044,https://www.jambase.com/venue/legend-valley,7585 Kindle Rd.,Thornville,43076,US,United States,America/New_York,39.9366,-82.4037
Festival,Lollapalooza Paris,jambase:12478256,https://www.jambase.com/festival/lollapalooza-paris-2025,https://www.jambase.com/wp-content/uploads/2019/10/lollapaloozaparis_feature_2020-1480x832.jpg,2025-07-18,2025-07-20,Hippodrome de Longchamp,jambase:423235,https://www.jambase.com/venue/hippodrome-de-longchamp,2 Route des Tribunes,Paris,75016,FR,France,Europe/Paris,48.86,2.2275
Festival,"Rock The Country Sioux Falls, SD",jambase:13316101,https://www.jambase.com/festival/rock-the-country-sioux-falls-sd-2025,https://www.jambase.com/wp-content/uploads/2024/11/rock-the-country-2025-featured-e1731435432296-1480x832.jpg,2025-07-18,2025-07-19,W.H. Lyon Fairgrounds,jambase:324772,https://www.jambase.com/venue/w-h-lyon-fairgrounds,4000 W. 12th St.,Sioux Falls,57107,US,United States,America/Chicago,43.5534,-96.7727
Festival,Under The Big Sky,jambase:13338547,https://www.jambase.com/festival/under-the-big-sky-2025,https://www.jambase.com/wp-content/uploads/2019/01/under-the-big-sky-1480x832.jpg,2025-07-18,2025-07-20,Big Mountain Ranch,jambase:5233378,https://www.jambase.com/venue/big-mountain-ranch,1875 Voerman Rd,Whitefish,59937,US,United States,America/Denver,48.407,-114.2827
Festival,MEO Mares Vivas,jambase:13320024,https://www.jambase.com/festival/meo-mares-vivas-2025,https://www.jambase.com/wp-content/uploads/2023/12/336908374_557578699795894_828742863528369416_n-e1704046542228-1480x832.jpg,2025-07-18,2025-07-20,Parque de campismo da Madalena,jambase:9976786,https://www.jambase.com/venue/parque-de-campismo-da-madalena,"Rua do Cerro, 608",Vila Nova de Gaia,4405-736,PT,Portugal,Europe/Lisbon,41.1075,-8.6554
Festival,Inkcarceration Festival,jambase:12968774,https://www.jambase.com/festival/inkcarceration-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/inkcarceration-festival-2025-featured-e1728924328297-1480x832.jpg,2025-07-18,2025-07-20,Ohio State Reformatory,jambase:8965476,https://www.jambase.com/venue/ohio-state-reformatory,100 Reformatory Rd,Mansfield,44905,US,United States,America/New_York,40.7762,-82.4707
Festival,Tsunami Xixón Festival,jambase:13320032,https://www.jambase.com/festival/tsunami-xixon-festival-2025,https://www.jambase.com/wp-content/uploads/2024/05/tsunami-xixon-festival-2024-featured-e1731521351738-1480x832.jpg,2025-07-18,2025-07-19,Parque Hermanos Castro,jambase:11450189,https://www.jambase.com/venue/parque-hermanos-castro,7 Paseo Doctor Fleming,Gijón,33203,ES,Spain,Europe/Madrid,43.5404,-5.6429
Festival,Sea You Festival,jambase:13320042,https://www.jambase.com/festival/sea-you-festival-2025,https://www.jambase.com/wp-content/uploads/2023/12/screenshot-2023-12-06-at-8-55-13am-e1701870955426-1480x832.png,2025-07-18,2025-07-20,Tunisee,jambase:5042182,https://www.jambase.com/venue/tunisee,Seestraße 30,Freiburg,79108,DE,Germany,Europe/Berlin,48.0656,7.8096
Festival,Malakoff Festival,jambase:13319419,https://www.jambase.com/festival/malakoff-festival-2025,https://www.jambase.com/wp-content/uploads/2020/06/malakofffest-1480x832.png,2025-07-18,2025-07-19,Malakoff Festival,jambase:5468311,https://www.jambase.com/venue/malakoff-festival,Eidsgata 10,Nordfjordeid,6771,NO,Norway,Europe/Oslo,61.9069,5.9901
Festival,Bukta,jambase:13319450,https://www.jambase.com/festival/bukta-2025,https://www.jambase.com/wp-content/uploads/2024/11/bukta-2025-featured-e1731518659779-1480x832.jpg,2025-07-18,2025-07-19,Telegrafbukta,jambase:9033217,https://www.jambase.com/venue/telegrafbukta,Strandvegen,Tromsø,9008,NO,Norway,Europe/Oslo,69.6313,18.9096
Festival,Puro Latino Torremolinos,jambase:13319599,https://www.jambase.com/festival/puro-latino-torremolinos-2025,https://www.jambase.com/wp-content/uploads/2024/11/puro-latino-2025-featured-e1731520101293-1480x832.jpg,2025-07-18,2025-07-19,Recinto Ferial De Torremolinos,jambase:11264431,https://www.jambase.com/venue/recinto-ferial-de-torremolinos,Autovía de Circunvalación de Málaga,Torremolinos,29620,ES,Spain,Europe/Madrid,36.6121,-4.5091
Festival,Northern Nights,jambase:12589056,https://www.jambase.com/festival/northern-nights-2025,https://www.jambase.com/wp-content/uploads/2020/10/northern-nights-2022-featured-new--1480x832.jpg,2025-07-18,2025-07-20,Cooks Valley Campground,jambase:2377450,https://www.jambase.com/venue/cooks-valley-campground,83950 RD 442 E,Piercy,95587,US-CA,California,US,America/Los_Angeles,4
Festival,Minnesota Yacht Club,jambase:13320109,https://www.jambase.com/festival/minnesota-yacht-club-2025,https://www.jambase.com/wp-content/uploads/2023/12/minnesota-yacht-club-2024-featured-1480x832.jpg,2025-07-18,2025-07-20,Harriet Island Regional Park,jambase:68616,https://www.jambase.com/venue/harriet-island-regional-park,49 Harriet Island Road,Saint Paul,55107,US-MN,Minnesota,US,America/Chicago,13
Festival,FloydFest,jambase:13156212,https://www.jambase.com/festival/floydfest-2025,https://www.jambase.com/wp-content/uploads/2024/11/floyd-fest-2025-featured-e1730483402646-1480x832.jpg,2025-07-23,2025-07-27,FestivalPark,jambase:9409197,https://www.jambase.com/venue/festivalpark-3,5826 Floyd Highway North,Check,24072,US-VA,Virginia,US,America/New_York,60
Festival,Great South Bay Music Festival,jambase:13392681,https://www.jambase.com/festival/great-south-bay-music-festival-2025,https://www.jambase.com/wp-content/uploads/2020/10/great-south-bay-2022-featured-new-1480x832.jpg,2025-07-24,2025-07-27,Shorefront Park,jambase:68147,https://www.jambase.com/venue/shorefront-park,49 Smith St,Patchogue,11772,US-NY,New York,US,America/New_York,1
Festival,Standon Calling,jambase:11472192,https://www.jambase.com/festival/standon-calling-2025,https://www.jambase.com/wp-content/uploads/2019/06/standon-calling-2019-featured-1480x832.jpg,2025-07-24,2025-07-27,Standon Lordship,jambase:2286988,https://www.jambase.com/venue/standon-lordship,Barwick Rd,Standon,SG11 1PR,,,GB,Europe/London,
